2.0,0.9192287921905518,1
1.0,0.7559680938720703,1
1.0,0.8241209983825684,1
1.0,0.7952702045440674,1
1.4142135623730951,0.8150222301483154,1
1.4142135623730951,0.8620929718017578,1
1.0,0.9470207691192627,1
3.8284271247461903,0.8213226795196533,2
1.4142135623730951,0.8363242149353027,1
2.414213562373095,0.8024072647094727,2
4.0,0.9365384578704834,1
4.82842712474619,0.7883720397949219,3
6.656854249492381,0.8196873664855957,2
6.242640687119285,0.9094865322113037,2
7.242640687119285,0.8166613578796387,2
6.82842712474619,0.7958991527557373,2
6.82842712474619,0.7349717617034912,2
4.0,0.7499768733978271,1
6.0,0.7531869411468506,1
6.414213562373095,0.7920725345611572,2
9.414213562373096,0.7430808544158936,2
9.82842712474619,0.7492280006408691,2
9.65685424949238,0.7702121734619141,2
11.485281374238571,0.7611722946166992,4
11.414213562373096,0.740994930267334,2
10.82842712474619,0.7502989768981934,2
10.414213562373096,0.8041212558746338,2
10.65685424949238,0.8827459812164307,2
11.82842712474619,0.821601152420044,3
10.242640687119286,0.760033130645752,3
13.242640687119284,0.7499771118164062,2
15.727922061357855,0.7447519302368164,2
12.0,0.7533266544342041,1
15.142135623730951,0.761132001876831,3
12.48528137423857,0.8034570217132568,2
13.485281374238571,0.7414841651916504,3
12.727922061357855,0.754547119140625,1
13.071067811865476,0.7438561916351318,8
14.242640687119284,0.7300095558166504,2
12.0,0.7541940212249756,1
19.727922061357855,0.7424860000610352,2
19.384776310850235,0.7474708557128906,2
18.556349186104043,0.7864515781402588,3
16.899494936611667,0.7546594142913818,2
18.899494936611667,0.769395112991333,2
18.242640687119284,0.7549004554748535,3
17.65685424949238,0.8558571338653564,2
18.82842712474619,0.9413647651672363,2
19.0,0.8812353610992432,1
17.242640687119284,0.7565264701843262,2
22.31370849898476,0.730858325958252,2
22.82842712474619,0.7092151641845703,2
20.0,0.7267041206359863,1
20.97056274847714,0.7161397933959961,2
23.97056274847714,0.6718428134918213,3
23.82842712474619,0.6411726474761963,3
23.213203435596427,0.6455416679382324,2
23.82842712474619,0.6326649188995361,2
20.556349186104047,0.6594693660736084,4
23.31370849898476,0.6375973224639893,2
25.79898987322333,0.6481928825378418,3
27.071067811865476,0.6931617259979248,2
26.041630560342615,0.676504373550415,6
27.82842712474619,0.6440062522888184,2
27.485281374238568,0.6346890926361084,2
24.071067811865476,0.6531205177307129,2
27.213203435596427,0.6473462581634521,3
26.82842712474619,0.6463277339935303,3
24.213203435596427,0.6616086959838867,3
27.213203435596427,0.7528774738311768,4
30.79898987322333,0.6449904441833496,3
31.14213562373095,0.7038915157318115,3
31.870057685088806,0.6402955055236816,4
30.65685424949238,0.6866500377655029,2
28.727922061357855,0.687408447265625,3
29.31370849898476,0.6627886295318604,2
30.97056274847714,0.6958057880401611,4
31.556349186104043,0.636317253112793,2
31.284271247461902,0.6696352958679199,2
28.556349186104043,0.6418182849884033,4
32.698484809834994,0.6768310070037842,3
33.071067811865476,0.6489477157592773,3
33.11269837220809,0.6546072959899902,3
35.21320343559643,0.6750836372375488,2
32.698484809834994,0.6582126617431641,3
34.04163056034262,0.6510496139526367,10
32.11269837220809,0.6559727191925049,3
34.82842712474619,0.6893825531005859,3
34.55634918610404,0.7009720802307129,3
32.55634918610404,0.6651537418365479,2
38.14213562373095,0.7070040702819824,3
39.87005768508881,0.6898775100708008,2
37.384776310850235,0.6593916416168213,4
36.14213562373095,0.6672251224517822,4
37.485281374238575,0.6362283229827881,9
39.11269837220809,0.6461629867553711,2
39.21320343559643,0.6871500015258789,5
37.698484809834994,0.6584131717681885,5
38.698484809834994,0.6400754451751709,6
38.94112549695428,0.7088034152984619,2
42.384776310850235,0.6509454250335693,2
40.41421356237309,0.6405408382415771,2
41.14213562373095,0.6389868259429932,7
40.2842712474619,0.6662092208862305,5
43.11269837220809,0.7208282947540283,2
42.071067811865476,0.6374542713165283,2
40.526911934581186,0.6585018634796143,2
40.18376618407357,0.703493595123291,4
40.04163056034261,0.6549432277679443,3
41.41421356237309,0.6937580108642578,2
47.21320343559643,0.655658483505249,2
47.76955262170048,0.738701343536377,7
44.18376618407356,0.6488409042358398,5
47.59797974644666,0.657921552658081,3
45.31370849898476,0.6749658584594727,5
44.41421356237309,0.6454720497131348,2
45.45584412271571,0.6771562099456787,4
46.89949493661167,0.6921136379241943,4
47.41421356237309,0.6880481243133545,2
45.45584412271571,0.6580817699432373,2
48.04163056034261,0.6822221279144287,4
49.242640687119284,0.6541857719421387,2
48.11269837220809,0.6726434230804443,2
48.384776310850235,0.6781988143920898,2
51.798989873223334,0.6361536979675293,2
48.87005768508881,0.6634125709533691,11
50.31370849898476,0.6687586307525635,2
50.08326112068523,0.683225154876709,5
51.94112549695428,0.6827361583709717,3
48.72792206135786,0.6615548133850098,2
54.11269837220809,0.7104406356811523,4
53.21320343559643,0.8660383224487305,19
55.284271247461895,0.748755931854248,18
52.49747468305833,0.714268684387207,2
53.72792206135786,0.7659883499145508,4
53.87005768508881,0.6551287174224854,4
53.970562748477136,0.6500356197357178,2
53.66904755831213,0.6443955898284912,4
53.012193308819754,0.6793053150177002,2
55.798989873223334,0.6859128475189209,2
58.72792206135786,0.6361324787139893,5
57.49747468305833,0.6642167568206787,5
58.45584412271571,0.6725656986236572,7
58.72792206135786,0.6536726951599121,2
58.48528137423857,0.6651806831359863,2
59.2842712474619,0.6689226627349854,3
58.89949493661167,0.6387844085693359,3
56.18376618407356,0.6486175060272217,4
59.55634918610404,0.643479585647583,6
57.526911934581186,0.6404731273651123,11
63.18376618407357,0.6442949771881104,5
60.14213562373095,0.7168788909912109,2
63.35533905932738,0.6559722423553467,3
60.91168824543142,0.6390540599822998,4
63.982756057296896,0.6508972644805908,4
60.81118318204308,0.6602163314819336,4
62.21320343559643,0.6574602127075195,8
60.21320343559643,0.6834006309509277,4
62.89949493661167,0.7008743286132812,2
60.72792206135786,0.6391186714172363,6
67.82842712474618,0.6506845951080322,2
64.81118318204308,0.6412403583526611,5
67.6274169979695,0.6448342800140381,13
66.31370849898477,0.6960611343383789,10
66.89949493661166,0.6571521759033203,4
66.04163056034261,0.6904776096343994,3
67.79898987322333,0.6935830116271973,2
67.18376618407356,0.7083778381347656,8
66.01219330881975,0.6954138278961182,4
64.89949493661166,0.6406021118164062,6
71.89949493661166,0.648827075958252,5
71.25483399593904,0.6477537155151367,2
71.59797974644667,0.6922948360443115,13
71.18376618407356,0.766883134841919,4
68.05382386916237,0.7246499061584473,4
69.05382386916237,0.6915977001190186,3
69.62741699796952,0.6826117038726807,3
69.18376618407356,0.6530282497406006,3
69.87005768508881,0.6837389469146729,4
67.81118318204308,0.6531047821044922,5
74.05382386916237,0.672757625579834,5
72.25483399593904,0.665219783782959,7
73.15432893255071,0.654111385345459,9
72.01219330881975,0.721505880355835,5
74.76955262170047,0.7464375495910645,5
73.45584412271572,0.6837754249572754,4
